id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,per_capita_income_rupiah,yearly_income_rupiah,total_debt_rupiah,kategori_user,credit_category
1494,26,71,1993,3,Male,7703 Fourth Avenue,26.14,-80.13,14191,28931,34511,711,4,227056000,462896000,552176000,Hemat,Good
1809,42,71,1977,9,Female,338 Bayview Lane,38.81,-77.72,35905,73208,115827,664,6,574480000,1171328000,1853232000,Boros,Fair
637,42,68,1978,2,Female,794 Lake Street,40.98,-74.06,37908,77288,46160,771,4,606528000,1236608000,738560000,Boros,Very Good
1770,30,66,1989,9,Male,6657 West Street,26.61,-80.05,18415,37544,15489,703,4,294640000,600704000,247824000,Normal,Good
527,58,65,1961,11,Male,217 Fifth Lane,40.99,-88.72,19926,40628,66552,636,1,318816000,650048000,1064832000,Normal,Fair
1139,24,68,1995,4,Female,418 Elm Street,32.88,-84.67,15433,31469,53555,645,1,246928000,503504000,856880000,Hemat,Fair
1459,53,65,1967,2,Male,9385 Birch Street,35.11,-106.62,15385,31369,0,707,3,246160000,501904000,0,Hemat,Good
1544,36,65,1983,9,Female,7643 Martin Luther King Street,40.1,-84.62,16351,33339,83353,679,2,261616000,533424000,1333648000,Hemat,Good
1174,25,65,1994,11,Male,944 Lexington Boulevard,30.6,-87.34,20273,41338,90737,772,1,324368000,661408000,1451792000,Normal,Very Good
112,54,66,1965,12,Female,85 Lafayette Boulevard,43.98,-75.6,17220,35114,24637,686,5,275520000,561824000,394192000,Hemat,Good
369,39,65,1980,9,Male,5193 East Street,38.22,-85.74,25258,51499,7226,788,4,404128000,823984000,115616000,Boros,Very Good
994,85,67,1934,10,Female,577 12th Lane,40.09,-74.21,13006,9795,396,771,7,208096000,156720000,6336000,Hemat,Very Good
1592,19,67,2000,9,Male,1317 Wessex Lane,37.5,-122.3,46616,95045,132371,708,3,745856000,1520720000,2117936000,Boros,Good
1029,66,72,1953,3,Male,9218 Martin Luther King Avenue,27.9,-81.97,17944,36589,86573,676,3,287104000,585424000,1385168000,Normal,Good
1680,59,63,1960,11,Female,4701 Littlewood Drive,27.95,-82.48,28916,58959,109358,598,2,462656000,943344000,1749728000,Boros,Fair
1052,61,61,1958,12,Male,363 Third Drive,37.99,-122.27,25849,28210,22961,655,2,413584000,451360000,367376000,Hemat,Fair
494,39,68,1980,5,Male,700 Rose Avenue,39.09,-76.85,27635,56347,32530,779,3,442160000,901552000,520480000,Boros,Very Good
94,59,72,1961,1,Female,704 Summit Drive,35.71,-81.15,18029,36760,95755,593,2,288464000,588160000,1532080000,Normal,Fair
425,38,67,1981,11,Male,8897 East Street,36.46,-121.82,29174,59482,130605,688,4,466784000,951712000,2089680000,Boros,Good
1720,55,60,1964,5,Female,4941 Ocean View Drive,32.75,-97.33,12175,24827,60261,590,1,194800000,397232000,964176000,Hemat,Fair
1699,67,65,1953,1,Female,9205 Summit Street,37.42,-121.94,51631,52929,37514,737,7,826096000,846864000,600224000,Boros,Good
1495,52,70,1967,12,Male,469 Mountain View Boulevard,39.77,-86.14,31114,63433,122550,770,7,497824000,1014928000,1960800000,Boros,Very Good
1005,21,67,1998,11,Male,78596 Birch Drive,29.76,-95.38,19364,39485,144101,685,1,309824000,631760000,2305616000,Normal,Good
439,33,59,1986,8,Female,142 Valley Drive,41.47,-87.05,25472,51938,97252,697,2,407552000,831008000,1556032000,Boros,Good
1285,68,53,1951,12,Female,6723 Maple Street,38.83,-77.21,30622,65298,18684,524,2,489952000,1044768000,298944000,Boros,Poor
1973,58,65,1962,1,Female,501 Grant Lane,34.87,-85.5,15950,32520,29433,731,4,255200000,520320000,470928000,Hemat,Good
448,41,63,1978,8,Male,992 Martin Luther King Avenue,41.48,-87.68,19359,39472,82626,698,1,309744000,631552000,1322016000,Normal,Good
1907,37,66,1982,5,Female,4189 Birch Street,22.21,-159.41,16898,34457,48966,666,2,270368000,551312000,783456000,Hemat,Fair
73,48,73,1971,12,Male,2193 Sixth Avenue,41.71,-73.96,26227,53478,73030,674,3,419632000,855648000,1168480000,Boros,Good
1097,39,68,1980,10,Male,952 Mountain View Boulevard,43.95,-86.44,15863,32343,59006,732,3,253808000,517488000,944096000,Hemat,Good
1644,83,65,1937,1,Male,637 Seventh Street,34.66,-83.09,15406,31943,1248,686,6,246496000,511088000,19968000,Hemat,Good
967,41,56,1978,10,Female,9413 12th Boulevard,43.28,-93.2,16081,32789,47679,699,2,257296000,524624000,762864000,Hemat,Good
1929,29,64,1990,8,Male,1734 George Drive,37.72,-122.41,20536,41873,76725,717,1,328576000,669968000,1227600000,Normal,Good
1114,44,66,1976,1,Male,9900 Ninth Avenue,39.02,-86.93,18204,37115,58438,685,3,291264000,593840000,935008000,Normal,Good
1087,40,65,1979,12,Female,613 George Boulevard,37.53,-84.66,15202,30997,81716,722,2,243232000,495952000,1307456000,Hemat,Good
95,25,67,1994,8,Female,157 Eighth Street,47.62,-122.16,43432,88554,142154,701,2,694912000,1416864000,2274464000,Boros,Good
1778,29,63,1990,3,Male,32595 River Drive,35.49,-119.3,14556,29682,65845,659,2,232896000,474912000,1053520000,Hemat,Fair
1031,61,68,1959,1,Male,6762 Second Street,39.75,-104.42,26369,53762,37361,689,8,421904000,860192000,597776000,Boros,Good
788,19,66,2001,1,Female,534 Norfolk Lane,40.71,-73.99,26718,54477,72241,802,2,427488000,871632000,1155856000,Boros,Excellent
728,30,67,1989,7,Female,385 Grant Street,39.08,-94.35,16224,33076,50117,721,3,259584000,529216000,801872000,Hemat,Good
1639,58,67,1961,5,Male,1034 Pine Boulevard,42.12,-80.08,24324,49595,68057,676,1,389184000,793520000,1088912000,Boros,Good
1587,31,67,1988,12,Male,8803 Washington Boulevard,42.18,-70.73,40226,82019,64583,695,3,643616000,1312304000,1033328000,Boros,Good
1883,76,66,1943,5,Male,3462 Ocean Boulevard,38.49,-121.53,26815,51942,22839,723,4,429040000,831072000,365424000,Boros,Good
712,74,67,1945,3,Female,54 Lafayette Street,32.63,-117.05,20102,29130,8746,720,5,321632000,466080000,139936000,Hemat,Good
1414,71,66,1948,8,Female,5822 Fourth Boulevard,38.35,-81.63,16835,13937,3854,783,4,269360000,222992000,61664000,Hemat,Very Good
243,20,63,1999,3,Male,592 Hillside Drive,41.84,-87.79,18714,38158,80609,666,1,299424000,610528000,1289744000,Normal,Fair
146,47,67,1972,7,Female,45 Ocean Lane,41.85,-88.3,33701,68710,201796,717,3,539216000,1099360000,3228736000,Boros,Good
715,37,75,1983,1,Female,94 Ocean Avenue,41.76,-88.15,49195,100303,53919,821,2,787120000,1604848000,862704000,Boros,Excellent
1489,58,65,1961,11,Female,9191 Main Avenue,43.03,-71.07,25001,50980,87715,691,1,400016000,815680000,1403440000,Boros,Good
1232,18,69,2002,1,Male,5504 Spruce Drive,42.4,-96.35,22958,46810,0,747,2,367328000,748960000,0,Normal,Very Good
842,61,65,1959,2,Male,945 Third Avenue,47.58,-122.03,50607,103185,206422,564,1,809712000,1650960000,3302752000,Boros,Poor
486,23,71,1996,4,Male,938 Maple Boulevard,36.25,-115.08,22907,46704,91946,810,1,366512000,747264000,1471136000,Normal,Excellent
763,35,61,1985,1,Male,583 Seventh Street,39.99,-75.27,50579,103126,130160,642,1,809264000,1650016000,2082560000,Boros,Fair
154,48,61,1971,6,Male,8993 Madison Avenue,34.93,-78.72,18376,37468,73448,666,3,294016000,599488000,1175168000,Normal,Fair
704,51,67,1968,7,Female,6840 North Lane,41.2,-73.73,55274,112695,35135,840,6,884384000,1803120000,562160000,Boros,Excellent
1409,23,65,1996,5,Male,512 Tenth Street,42.77,-86.1,21668,44181,82622,701,1,346688000,706896000,1321952000,Normal,Good
1601,26,65,1993,5,Female,388 Third Street,41.31,-73.84,33263,67820,86177,628,2,532208000,1085120000,1378832000,Boros,Fair
729,80,67,1939,4,Female,499 Lafayette Lane,40.28,-86.51,16421,24884,1828,850,6,262736000,398144000,29248000,Hemat,Excellent
1016,41,53,1978,8,Female,165 Fourth Street,32.95,-117.19,0,553,740,719,3,0,8848000,11840000,Hemat,Good
1214,40,64,1979,11,Male,83302 Valley Stream Lane,42.06,-71.24,35544,72470,133421,711,2,568704000,1159520000,2134736000,Boros,Good
1760,35,66,1984,11,Female,610 Lake Drive,39.16,-89.48,17696,36081,118151,682,2,283136000,577296000,1890416000,Normal,Good
927,37,68,1982,6,Male,13 Federal Street,42.48,-71.15,29122,59375,0,729,2,465952000,950000000,0,Boros,Good
1667,18,70,2002,2,Male,18 Bayview Avenue,34.82,-89.98,23782,48491,158871,588,1,380512000,775856000,2541936000,Boros,Fair
1796,60,67,1959,4,Female,89075 Spruce Drive,38.56,-86.61,15138,30867,12686,794,3,242208000,493872000,202976000,Hemat,Very Good
179,33,67,1986,5,Female,906 Little Creek Drive,34.98,-80.54,19605,39974,64403,652,2,313680000,639584000,1030448000,Normal,Fair
395,39,72,1981,2,Male,1105 Wessex Avenue,32.69,-97.12,24331,49611,110543,739,4,389296000,793776000,1768688000,Boros,Good
513,24,69,1995,10,Male,841 Spruce Drive,30.5,-90.46,17584,35856,73257,712,4,281344000,573696000,1172112000,Normal,Good
187,35,72,1984,9,Female,707 Elm Boulevard,37.77,-79.99,17537,35760,62768,830,1,280592000,572160000,1004288000,Normal,Excellent
491,40,69,1979,6,Male,2336 George Drive,34.83,-82.37,13249,27013,58806,651,3,211984000,432208000,940896000,Hemat,Fair
1153,63,62,1956,4,Male,690 Catherine Street,39.69,-104.81,24849,58006,20196,774,1,397584000,928096000,323136000,Boros,Very Good
377,80,67,1940,1,Female,305 Pine Avenue,47.39,-122.26,24884,39110,363,750,5,398144000,625760000,5808000,Normal,Very Good
850,38,66,1981,12,Female,422 Burns Street,37.98,-85.71,19661,40087,17392,712,2,314576000,641392000,278272000,Normal,Good
1186,46,65,1973,10,Male,12067 Federal Boulevard,39.95,-75.16,17603,35891,87749,577,3,281648000,574256000,1403984000,Normal,Poor
1694,83,65,1936,3,Female,480 Catherine Drive,41.09,-73.55,37213,74753,1585,726,5,595408000,1196048000,25360000,Boros,Good
716,31,70,1988,5,Male,1495 Elm Boulevard,33.92,-116.83,13002,26511,21869,769,6,208032000,424176000,349904000,Hemat,Very Good
1131,76,69,1943,4,Male,2609 Plum Drive,38.88,-94.81,28490,19682,0,683,4,455840000,314912000,0,Hemat,Good
1719,81,64,1938,9,Female,678 Park Drive,25.77,-80.2,19386,23217,2559,616,3,310176000,371472000,40944000,Hemat,Fair
254,30,66,1989,5,Male,323 Eighth Drive,40.02,-105.25,33151,67589,0,734,3,530416000,1081424000,0,Boros,Good
226,30,68,1989,8,Male,4262 Madison Drive,42.62,-70.86,45596,92960,64167,724,3,729536000,1487360000,1026672000,Boros,Good
1307,52,61,1967,4,Female,2332 Elm Lane,37.89,-122.03,42685,87030,156474,646,5,682960000,1392480000,2503584000,Boros,Fair
1095,72,66,1948,2,Male,493 South Street,40.7,-73.89,19329,22918,11371,750,5,309264000,366688000,181936000,Hemat,Very Good
1729,29,56,1990,9,Female,8958 Catherine Street,40.3,-112.3,24445,49842,79750,698,1,391120000,797472000,1276000000,Boros,Good
1466,36,75,1983,4,Female,3194 Norfolk Street,38.64,-75.61,17624,35933,23451,812,2,281984000,574928000,375216000,Normal,Excellent
1226,42,67,1978,2,Male,376 Fourth Drive,21.34,-157.72,18080,36860,65049,714,3,289280000,589760000,1040784000,Normal,Good
1755,53,70,1967,2,Male,302 Park Boulevard,31.96,-83.77,13864,28269,66681,734,6,221824000,452304000,1066896000,Hemat,Good
475,20,66,1999,11,Male,135 Spruce Lane,41.02,-84.04,19827,40426,76199,727,1,317232000,646816000,1219184000,Normal,Good
1956,43,71,1976,8,Female,93 11th Avenue,33.81,-117.97,18330,37371,3378,739,4,293280000,597936000,54048000,Normal,Good
706,33,68,1986,9,Female,212 Ocean View Avenue,38.02,-122.54,33148,67589,106072,602,2,530368000,1081424000,1697152000,Boros,Fair
474,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.64,39705,80957,161166,683,6,635280000,1295312000,2578656000,Boros,Good
1259,64,69,1955,7,Female,729 Littlewood Avenue,41.18,-73.42,94302,192269,100192,700,6,1508832000,3076304000,1603072000,Boros,Good
320,34,75,1985,8,Male,6444 Madison Drive,32.22,-110.82,17480,35641,64419,625,2,279680000,570256000,1030704000,Normal,Fair
93,33,69,1986,8,Female,850 Birch Avenue,35.75,-87.79,14073,28696,52910,686,4,225168000,459136000,846560000,Hemat,Good
1182,30,65,1989,4,Male,7350 Fourth Lane,43.21,-75.47,18712,38153,92466,658,1,299392000,610448000,1479456000,Normal,Fair
150,51,73,1968,8,Female,2897 West Street,38.7,-77.24,35062,71490,0,782,3,560992000,1143840000,0,Boros,Very Good
1327,20,67,1999,12,Female,3183 Burns Boulevard,45.94,-122.67,21093,43006,26144,688,2,337488000,688096000,418304000,Normal,Good
784,44,67,1975,6,Male,41043 Lincoln Lane,30.19,-90.78,24289,49523,89129,688,4,388624000,792368000,1426064000,Boros,Good
1471,31,76,1988,11,Male,7948 Martin Luther King Avenue,35.1,-90.0,10730,21876,20169,786,2,171680000,350016000,322704000,Hemat,Very Good
367,27,67,1992,8,Female,8893 Valley Drive,41.52,-87.42,21992,44843,67179,756,2,351872000,717488000,1074864000,Normal,Very Good
1050,43,65,1976,3,Female,41332 Lincoln Avenue,35.98,-78.91,17625,35938,47204,670,3,282000000,575008000,755264000,Normal,Good
207,73,65,1946,10,Female,518 Main Street,36.58,-79.4,16745,28553,19507,745,5,267920000,456848000,312112000,Hemat,Very Good
1838,18,68,2001,12,Female,753 East Avenue,35.05,-78.87,19520,39803,53607,695,1,312320000,636848000,857712000,Normal,Good
798,50,68,1969,9,Female,9982 Summit Boulevard,33.57,-117.14,24069,49076,56547,715,4,385104000,785216000,904752000,Boros,Good
1207,41,65,1978,10,Male,8425 East Lane,41.47,-81.67,27646,56368,71544,664,3,442336000,901888000,1144704000,Boros,Fair
1012,35,66,1984,6,Female,9006 Ocean Boulevard,39.95,-75.16,16114,32855,94228,693,2,257824000,525680000,1507648000,Hemat,Good
844,65,64,1955,2,Male,364 Eighth Drive,32.75,-97.33,21401,18149,26672,738,2,342416000,290384000,426752000,Hemat,Good
334,44,65,1975,11,Male,8349 Valley Avenue,41.16,-82.22,19818,40407,25986,697,3,317088000,646512000,415776000,Normal,Good
815,19,60,2000,6,Male,57285 Jefferson Avenue,33.61,-112.46,23747,48418,73106,756,2,379952000,774688000,1169696000,Boros,Very Good
1100,61,73,1958,7,Male,9888 Washington Boulevard,40.72,-73.51,29337,59815,73325,573,2,469392000,957040000,1173200000,Boros,Poor
407,23,66,1996,8,Female,9392 Fifth Avenue,41.83,-87.68,20822,42454,63754,750,4,333152000,679264000,1020064000,Normal,Very Good
1244,43,69,1976,5,Female,580 Fifth Boulevard,35.28,-81.28,16073,32775,72785,637,1,257168000,524400000,1164560000,Hemat,Fair
1740,36,67,1983,12,Male,42720 East Drive,42.86,-88.33,28215,57532,61268,735,4,451440000,920512000,980288000,Boros,Good
1754,34,67,1985,11,Female,97 Fourth Drive,34.58,-94.23,12910,26325,32456,562,1,206560000,421200000,519296000,Hemat,Poor
1184,70,74,1950,1,Male,20382 Park Drive,37.56,-121.98,33727,68765,75608,798,5,539632000,1100240000,1209728000,Boros,Very Good
1440,26,58,1993,4,Male,7344 Oak Drive,41.42,-78.55,18965,38670,80894,630,1,303440000,618720000,1294304000,Normal,Fair
200,57,65,1962,11,Female,4940 Ocean View Drive,38.21,-82.56,17918,36528,109785,701,3,286688000,584448000,1756560000,Normal,Good
1446,28,61,1991,4,Male,54 Burns Avenue,34.02,-94.73,13811,28163,50872,689,4,220976000,450608000,813952000,Hemat,Good
1263,56,70,1963,8,Female,212 Mountain View Lane,33.95,-84.54,17977,36652,60949,600,3,287632000,586432000,975184000,Normal,Fair
1483,18,70,2001,12,Male,65690 Bayview Lane,41.93,-71.29,26693,54427,96369,714,2,427088000,870832000,1541904000,Boros,Good
1085,27,66,1992,6,Female,563 Jefferson Boulevard,32.97,-117.02,36390,74198,16084,838,3,582240000,1187168000,257344000,Boros,Excellent
1961,18,66,2002,1,Male,6295 Norfolk Boulevard,35.59,-77.37,17116,34904,46002,657,2,273856000,558464000,736032000,Hemat,Fair
776,55,73,1964,12,Male,905 West Avenue,35.1,-90.0,47798,97455,219213,616,2,764768000,1559280000,3507408000,Boros,Fair
890,37,66,1983,1,Female,911 Ocean Boulevard,33.87,-117.89,25592,52181,26792,727,2,409472000,834896000,428672000,Boros,Good
1445,68,68,1951,6,Male,8199 Park Boulevard,41.12,-85.87,17969,27939,11243,841,5,287504000,447024000,179888000,Hemat,Excellent
74,54,74,1965,5,Female,1444 Plum Boulevard,38.86,-104.76,20579,41957,151027,783,3,329264000,671312000,2416432000,Normal,Very Good
1216,26,61,1993,11,Female,9129 Lexington Lane,37.74,-84.29,19666,40102,57857,601,6,314656000,641632000,925712000,Normal,Fair
797,61,69,1958,9,Female,7945 Fourth Avenue,21.3,-157.85,30410,62005,149968,651,9,486560000,992080000,2399488000,Boros,Fair
610,18,58,2002,1,Male,36 First Drive,47.78,-117.45,21609,44061,107955,713,4,345744000,704976000,1727280000,Normal,Good
1917,49,69,1970,5,Male,3225 Lexington Street,40.92,-72.92,28694,58503,37838,680,4,459104000,936048000,605408000,Boros,Good
975,28,67,1991,5,Female,34542 Ninth Drive,42.88,-78.85,14456,29478,39224,675,2,231296000,471648000,627584000,Hemat,Good
109,29,66,1990,8,Female,933 Sussex Drive,45.6,-108.68,19625,40005,37694,737,2,314000000,640080000,603104000,Normal,Good
547,70,66,1949,5,Male,111 Hillside Avenue,42.62,-88.63,18351,31901,16285,778,4,293616000,510416000,260560000,Hemat,Very Good
347,28,63,1991,8,Female,5671 Sussex Drive,25.77,-80.2,21602,44046,57982,557,3,345632000,704736000,927712000,Normal,Poor
201,61,65,1958,5,Male,206 Pine Lane,41.52,-88.12,17567,35823,96691,732,3,281072000,573168000,1547056000,Normal,Good
1368,29,69,1990,5,Female,637 Littlewood Drive,37.22,-77.28,22059,44976,80109,717,2,352944000,719616000,1281744000,Normal,Good
1547,28,66,1992,2,Male,768 Valley Stream Drive,43.54,-89.46,19635,40035,69241,684,2,314160000,640560000,1107856000,Normal,Good
1812,31,62,1988,5,Female,551 Essex Drive,34.78,-92.25,25002,50978,76898,574,2,400032000,815648000,1230368000,Boros,Poor
1379,76,72,1943,6,Male,93374 11th Street,42.58,-82.91,19780,34408,9107,701,4,316480000,550528000,145712000,Hemat,Good
82,22,68,1997,9,Female,6054 Main Avenue,41.83,-87.68,0,2026,1417,779,1,0,32416000,22672000,Hemat,Very Good
1053,59,66,1960,5,Male,756 El Camino Avenue,28.65,-81.18,27255,55571,93460,636,3,436080000,889136000,1495360000,Boros,Fair
1893,26,59,1993,12,Male,6222 Sixth Lane,43.1,-71.73,26084,53182,99550,623,1,417344000,850912000,1592800000,Boros,Fair
955,33,67,1987,2,Male,6785 Valley Stream Boulevard,40.28,-80.6,16648,33944,53353,798,4,266368000,543104000,853648000,Hemat,Very Good
856,54,59,1965,7,Male,275 Tenth Street,38.98,-77.12,56069,114318,328089,748,3,897104000,1829088000,5249424000,Boros,Very Good
1361,67,66,1952,12,Male,9385 Lincoln Drive,42.38,-83.1,14848,28714,12978,638,2,237568000,459424000,207648000,Hemat,Fair
261,41,66,1979,2,Male,7061 Littlewood Street,36.0,-114.96,28985,59093,117325,737,5,463760000,945488000,1877200000,Boros,Good
64,39,68,1980,3,Female,95 12th Avenue,34.0,-118.03,25242,51465,0,702,2,403872000,823440000,0,Boros,Good
1864,20,69,1999,8,Male,1177 Elm Avenue,42.79,-73.67,24904,50776,19785,701,1,398464000,812416000,316560000,Boros,Good
1768,28,65,1991,9,Female,3615 Lafayette Boulevard,40.43,-75.34,25205,51391,84768,573,1,403280000,822256000,1356288000,Boros,Poor
1151,53,65,1966,12,Male,353 South Boulevard,40.35,-74.65,0,920,1914,788,3,0,14720000,30624000,Hemat,Very Good
356,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,20315,41420,0,691,5,325040000,662720000,0,Normal,Good
1393,52,67,1967,4,Female,6467 Birch Street,41.25,-97.12,16901,34460,43936,692,2,270416000,551360000,702976000,Hemat,Good
865,41,65,1979,2,Male,9684 Grant Drive,38.06,-78.9,18531,37786,107692,693,5,296496000,604576000,1723072000,Normal,Good
1914,21,70,1998,4,Female,5259 Lake Drive,36.78,-76.08,20678,42161,59210,672,1,330848000,674576000,947360000,Normal,Good
1641,30,69,1989,3,Male,3636 El Camino Avenue,39.09,-84.51,25503,51998,73575,640,1,408048000,831968000,1177200000,Boros,Fair
707,22,67,1997,12,Female,5941 South Lane,34.72,-82.78,18271,37253,63522,576,1,292336000,596048000,1016352000,Normal,Poor
3,49,65,1970,12,Male,840 Elm Avenue,33.89,-98.51,13705,27943,18693,681,4,219280000,447088000,299088000,Hemat,Good
754,76,69,1943,3,Female,15 Elm Lane,33.69,-78.89,19025,32817,27209,705,6,304400000,525072000,435344000,Hemat,Good
148,62,66,1957,8,Male,7378 Park Lane,43.6,-71.74,18972,38681,113190,663,5,303552000,618896000,1811040000,Normal,Fair
127,48,68,1971,7,Male,671 Little Creek Street,31.7,-86.26,15474,31553,63938,729,3,247584000,504848000,1023008000,Hemat,Good
1675,36,70,1983,8,Male,97 Little Creek Boulevard,47.14,-122.32,24519,49993,52978,767,3,392304000,799888000,847648000,Boros,Very Good
747,63,64,1956,4,Male,716 Lafayette Street,39.33,-82.23,14137,28828,49793,687,4,226192000,461248000,796688000,Hemat,Good
1942,77,63,1942,3,Female,2073 South Avenue,40.71,-73.99,0,1,0,673,3,0,16000,0,Hemat,Good
452,31,74,1988,3,Male,557 Catherine Drive,29.76,-95.38,31072,63356,140107,704,5,497152000,1013696000,2241712000,Boros,Good
1157,33,58,1986,12,Female,1884 Lake Avenue,32.98,-96.89,28213,57526,82715,812,1,451408000,920416000,1323440000,Boros,Excellent
